id,created_at,text
859555504401637376,2017-05-02 23:49:36,"AFAIK, it's not really HSR funding. It's for another project, but the electrification will eventually be shared with HSR."
859548612635897858,2017-05-02 23:22:13,"Curious, how fast did Hypatia release its letter after the pileon began? What's the timeline here?"
859544357887672322,2017-05-02 23:05:19,Just read your post. You were actually far kinder than you needed to be.
859529765350461442,2017-05-02 22:07:20,Auto Sales Slumped Badly in April
859513837816557568,2017-05-02 21:04:02,"Dumb Democratic operatives, I assume. Best thing for Dems is to show that R plan is totally dead, can't pass either chamber."
859497047103336448,2017-05-02 19:57:19,Lunchtime Photo
859473784235065346,2017-05-02 18:24:53,Press takeaways ) Loathes Hillary ) /7 email coverage ) Trump a danger to the Republic ) blames everyone but selves
859468099489234944,2017-05-02 18:02:17,United Airlines Now Back in the Black
859459470841315328,2017-05-02 17:28:00,Just curious. Am I the only one who found Guardians of the Galaxy to be so boring I could barely make it through the whole thing?
859449211003297792,2017-05-02 16:47:14,Let's Electrify America!
859423838945374209,2017-05-02 15:06:25,TrumpCare Is Even Worse Than We Thought
859247778014392320,2017-05-02 03:26:48,"For all policy, the question is ""How much? Compared to what?"""
859246461124575232,2017-05-02 03:21:35,I imagine they'll forecast whatever Congress sends them.
859246093942616064,2017-05-02 03:20:07,"Well, some people have astonishing memories. Didn't know if you were one of them. My brain has always been tapioca, memory-wise."
859226060411592708,2017-05-02 02:00:31,Did you actually remember that? Impressive! Or was it just a recent Google find?
859223688364818432,2017-05-02 01:51:05,Was this a problem prior to ? Does this even apply to large employer plans?
859189706332004352,2017-05-01 23:36:03,But only if they get rid of the filibuster completely. Too many Rs not willing to do that.
859177451196473344,2017-05-01 22:47:21,How to Pass a Thousand-Year Tax Cut
859132138981122048,2017-05-01 19:47:18,Lunchtime Photo
859125846036152322,2017-05-01 19:22:18,Yet More Argle Bargle From the Oval Office
859115564324843520,2017-05-01 18:41:26,"Also, no epic financial crises."
859110738878754817,2017-05-01 18:22:16,What Should Democrats Say About Jobs?
859076755600138240,2017-05-01 16:07:14,Head Scratcher of the Day: Why Was There a Civil War?
859066682438017025,2017-05-01 15:27:12,Factlet of the Day: Lies in Days
858909427637907457,2017-05-01 05:02:19,The Dead Pool - April
858710647365873664,2017-04-30 15:52:27,Trump Has No Idea What's In His Health Care Bill
858549627548782593,2017-04-30 05:12:36,I live in fear of queries from fact checkers.
858505970279997441,2017-04-30 02:19:08,She's lucky she got off so easy.
858394804463521793,2017-04-29 18:57:24,Kevin's Photography Tip O' the Day
858382217466216448,2017-04-29 18:07:23,Wednesday Was the Most Dangerous Day So Far of the Trump Presidency
858136796194099201,2017-04-29 01:52:10,You don't care about spring. You just want to show off your camera.
858136605214863361,2017-04-29 01:51:24,No. They are messages to his base. Useful to analyze if you view them correctly.
858134171583221761,2017-04-29 01:41:44,"It's the old ""They laughed at Copernicus!"" argument. Tiresome."
858040028710260739,2017-04-28 19:27:39,Friday Cat Blogging - April
